city,company_name,category,job_title,qualified,tech_compatible,major_compatible,app_link,indeed_link,description
San+Francisco,ThirdLove,data+analyst,Data Analyst,Bachelor Degree,True,True,https://www.indeed.com/rc/clk?jk=8c2101a0e9af7f28&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXjz68SHlbuUhnSLtCm9v3NEl8EZNoFLzyHkpvcd7-Y9bg&astse=e8260b1428e68c37&assa=7741,https://indeed.com/rc/clk?jk=8c2101a0e9af7f28&fccid=695c46481d2992ff&vjs=3," Thirdlove is seeking a Data Analyst to join our growing data team. The ideal candidate is familiar with marketing channels, growth and retention metrics, UT Ms and e commerce. We are looking for a self starter who can dive right in to transforming data, answering questions with statistical analyses, and sharing data via Looker dashboards. If you are someone who loves empowering others with data and thrives on helping people find and understand the information they need, then this is the role for you. THE JOB Drive data strategy and insights to increase customer growth and retention in partnership with the marketing team Be a thought leader bringing a scientific approach to our hypothesis generation and experimental analysis Measure the effectiveness of lifecycle marketing and product A|B tests, interpret, and communicate the results to multiple teams Analyze shopping and buying behavior to inform marketing opportunities and campaigns Understand core drivers of repeat rates and segment customers into meaningful and actionable cohorts Enable self service analytics through BI enhancements THE QUALIFICATIONS + years of related work experience in analytics or e commerce analytics. Strong SQL skills Proficiency in R and/or Python + year experience using Looker (or similar software) Bachelor’s degree in Mathematics, Statistics, Economics or quantitative focused study Highly analytical and quantitative, with strong attention to detail Ability to communicate complex ideas effectively Eager to take on new challenges and learn new things ABOUT US Third Love® is on a mission to help all women feel comfortable and confident in their everyday lives. We are the brand that disrupted the lingerie industry by empowering women to find their perfect fit online with our innovative Fit Finder® quiz. Inclusivity is at the core of who we are and how we serve our customers and build our team. Our culture is collaborative, fast paced, and data driven. If you want to impact millions of people each and every day and propel your career forward, we’d love to hear from you. Third Love is an equal opportunity employer and values diversity at the company. We do not discriminate on the basis of race, religion, color, national origin, gender, gender identity or expression, sexual orientation, age, genetics, marital status, veteran status, or disability status. Third Love is an E Verify employer and will provide the federal government with your Form I information to confirm that you are authorized to work in the U.S. For more information please visit E Verify."
San+Francisco,Tesla,data+analyst,Energy Data Analyst,Bachelor Degree,True,True,https://www.indeed.com/rc/clk?jk=82a21aa5d8fc49f6&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXgAVNPafoAEbezfJehMZMBl-BhdrQogdzP3xc9-PmOQTQ&astse=c87fc4b5d4b89e37&assa=9766,https://indeed.com/rc/clk?jk=82a21aa5d8fc49f6&fccid=86e9be6ce380173e&vjs=3," The Role Data is deeply embedded in the product, engineering, and customer service culture at Tesla. As an Energy Data Analyst, you will help to resolve issues that affect the timely installation and maintenance of residential energy products by using data and reporting metrics to identify potential problems in the field, investigate discrepancies, and initiate repair actions when needed. An ideal candidate is skilled at data analytics, reporting, and data processing concepts and is naturally motivated to seek out and fix problems in a methodical way. Responsibilities Build out and support daily reporting needs for residential energy field operations; troubleshoot failure points or improvements needed for critical KPI dashboards used by senior management Work with cross functional team members to develop presentation materials showcasing results of data analysis Build, improve and own datasets for end to end install and maintenance operations. Troubleshoot data integrity or data management issues. Develop and improve queries and underlying data tables that provide visibility on key operational metrics. Collaborate across technical and field teams to understand and diagnose local management hurdles, data gaps, and operational bottlenecks in residential energy installation and servicing practices Ensure safe and secure data handling by partnering with key data protection, privacy and information security leaders. Drive data pipeline development, on boarding and validation processes based on feedback from field operations staff. Requirements Bachelor’s degree in Engineering, Mathematics, Computer Science, Economics or related Strong proficiency in SQL; Can write SQL queries (e.g. Microsoft SQL, Oracle, MySQL, PostgreSQL etc.) Demonstrated ability to provide insights and draw conclusions from dense datasets Excellent interpersonal, communication and collaboration skills, and the ability to work in a highly cross functional environment Self motivated fast learner capable of first principle thinking in an ever changing environment Detail oriented with strong record keeping and organizational skills Preferred: + years of analytics and data management experience Preferred: Knowledge of energy generation systems and/or solar energy modeling Tesla participates in the E Verify Program"
San+Francisco,SquareTrade,data+analyst,Business Data Analyst,Bachelor Degree,True,True,https://indeed.com/rc/clk?jk=c9803b9f85119c86&fccid=22d78e2095e9cf1a&vjs=3,https://indeed.com/rc/clk?jk=c9803b9f85119c86&fccid=22d78e2095e9cf1a&vjs=3," Company Description Square Trade is the fastest growing company of its kind. We’re revolutionizing a $ b industry with service innovation and attention to customer satisfaction. We partner with some of the largest, most sophisticated retailers and carriers in the world ( Walmart, Target, Amazon, Costco, and T Mobile to name a few), consistently win industry awards, have received tens of thousands of star reviews… and we’re just getting started. A member of the Allstate family, Square Trade has headquarters in San Francisco and London. Job Description THE TEAM The Financial Analytics team combines the functions of data analytics, business intelligence, and financial planning. We take an end to end view of the businesses’ operations and finances. The team has a wide variety of responsibilities: company wide business intelligence, reporting, dashboard development, forecasting and budgeting, risk management, pricing, and decision support for various business units. We use complex modeling to build connective tissue between raw data and financial performance. THE POSITION The Business Data Analyst will work in the business intelligence & data analysis segment of the team, focusing on our core business and complex data and forecasting projects. Some of the projects this role will be responsible for: Exploring causes or trends to identify problems, opportunities and specific actions required Creating and maintaining data structures to support the needs of various teams within the organization, including Business Development, Finance and Accounting, Operations, and Marketing Improving efficiency through the use of automation tools to make information available on an ongoing and real time basis Uncovering new opportunities to optimize and drive the business through data design, KPI definition, and business intelligence (BI) reporting Supporting sales, finance and operational departments with ad hoc analysis and reporting Ensuring integrity of financial models, reporting and databases The position provides opportunities to work on challenging projects with virtually every team in the company. The position reports to the Analytics Director. Qualifications years of work experience as an analyst, or similar position Bachelor’s Degree in Business, Economics, Mathematics, Statistics, or a related field Strong SQL and Tableau/BI reporting skills are required Hands on experience with Python and statistical software (R, SAS) is preferred Ability to draw conclusions from raw data then summarize results quickly and efficiently Experience working with large data volumes required Ability to meet deadlines in a fast paced environment Organized and detail oriented Strong writing and presentation skills Additional Information Some of the benefits of working @ Squaretrade include: Not feeling stuck! This team has exposure to many different parts of the business, making transitioning easy...we work on developing careers based on what people enjoy! Competitive salaries, Benefits ( Medical, Dental, Vision), Flex PTO, k matching Respect for your work life balance A paid volunteer day to give back to the community The Team: http://www.squaretrade.com/leadership Square Trade is an Equal Opportunity Employer"
San+Francisco,QuestBridge,data+analyst,"Data Analyst, Data Science & Analytics",Bachelor Degree,True,True,https://indeed.com/rc/clk?jk=7280d027a7b2faa5&fccid=0fdc5c465a8b2a6c&vjs=3,https://indeed.com/rc/clk?jk=7280d027a7b2faa5&fccid=0fdc5c465a8b2a6c&vjs=3," Quest Bridge is a national nonprofit program that connects outstanding low income students with educational opportunities that can change their lives, as well as the demographics of our nation's leading educational institutions. The Data Analyst position at Quest Bridge offers a unique opportunity for someone passionate about using their data and technical skills to enhance educational programs and contribute to the growth of a far reaching entrepreneurial social venture. Reporting to the Director of Data Science and Analytics (DSA), this person will clean, query, explore, and analyze data, as well as design intuitive ways to visualize data for operational insights. Our analyst will have the opportunity to collaborate with program, data, and engineering team members across other departments for thought partnership, feedback, and growth. In addition to analytical skills, this position has a strong focus on communications and project management. If you will enjoy applying your data and coding skills to data projects that fuel Quest Bridge's mission, we look forward to reviewing your application! Responsibilities Successful implementation of data operations related to our recruitment, alumni and other programmatic efforts Detailed and clear understanding of data used in all analytics projects (including visualizations that help others gain clarity for decision making) Exploration of comprehensive answers about the patterns found in the data Detailed understanding of the limits and potential of Quest Bridge data Well documented code that current or incoming analysts can build upon Improvements in Quest Bridge's data consistency, accuracy, and usage Timely and relevant analyses and reports for operational use Ability to support any data related operational tasks across the organization Detailed understanding of operational context in which data analyses will be useful at Quest Bridge Completion of complex reporting and analysis requests. Creation and maintenance of documentation of Quest Bridge data and data processes Periodic record consolidation and data cleaning in collaboration with other data oriented staff Travel to events to interact and support students and apply these experiences to continuously improve programming Read and evaluate student applications for the College Prep Scholars Program, National College Match, and other various opportunities Other duties, as assigned Qualifications Required: Relevant work experience or training of at least years Training in Data Analytics, and/or Statistics Analytical thinking on how data can support program management Experience working with multiple sources of data (education data is a plus) Ability to leverage code to conduct data cleaning, data wrangling, and analyses Strong communication skills Exceptional attention to detail, but able to maintain focus on larger picture Familiarity with some or all of the following: SQL Python ( Pandas, Scikit Learn, etc.) R Git Statistics Ability to manage multiple projects from start to finish (organizing bandwidth, workflows, and multiple deliverables for on time delivery) Preferred: Bachelor's Degree in Computer Science, Statistics, Economics or another quantitative field is preferred Track record of producing analyses that result in meaningful decision making Experience increasing efficiency of processes, and automation of analyses and reporting Experience using CRM platforms and applications is a plus Previous success in leading analytical initiatives forward for impact (scoping, managing stakeholders, visualization, insights, improved decision making) Exposure to data science and machine learning Qualities Passion for Quest Bridge's mission Ability to incorporate feedback Compensation Competitive compensation commensurate with experience and skills for the position. Well rounded benefits package included with full time employment. Hours and Location of Work This is a full time position. This position is remote within the US. Employees will be expected to be engaged online and travel approximately once per quarter. Application Process Apply by uploading your resume and thoughtful cover letter. Due to the large number of applications we receive, we ask that candidates kindly refrain from calling, sending paper applications, and drop in visits. Thank you for your interest in employment with Quest Bridge. Quest Bridge is an equal opportunity employer."
San+Francisco,PlushCare,data+analyst,Data Analyst - Clinical,Bachelor Degree,True,True,https://indeed.com/rc/clk?jk=7616d472bd3f3af0&fccid=7abe64d5d4b0dcbf&vjs=3,https://indeed.com/rc/clk?jk=7616d472bd3f3af0&fccid=7abe64d5d4b0dcbf&vjs=3," Plush Care Plush Care is a membership based virtual primary care platform that is transforming the healthcare industry by making exceptional healthcare more accessible, convenient, and affordable. We connect thousands of patients with world class physicians right from their phones—creating a seamless and enjoyable experience that eliminates many of the frustrations associated with doctors visits. From urgent care to ongoing care and even mental health and beyond, we are committed to the whole body wellness of our patients. As we continue to grow our services and expand our impact, we are looking for passionate and empathetic individuals to join our team. The Role Plush Care is seeking a Data Analyst to support the physician enterprise and clinical operations team delivery high quality care aligning physician capabilities with patient expectations. This is a high impact role on a small team and an opportunity to collaborate very closely with clinical and business leaders across the physician enterprise, operations, product, and engineering to deliver strategic analyses, help mature quality reporting, and identify improvement opportunities with a goal to deliver a "" Wow"" experience for patients at scale. In addition to exceptional analytical and quantitative skills, this role requires a high level of business, operational, and healthcare acumen plus a knack for process improvement and project management. As with all Plush Care roles, one must be able to multi task and thrive in an energizing fast paced environment. Experience in the startup ecosystem is helpful, but a passion for helping people live healthier, happier & longer lives is essential. What you'll do..... Work with large sets of data to build analytics that help: Tell Plush Care's Primary Care story Identify physician trends and opportunities to provide consistent standards of care Support a balanced Marketplace and optimize operational efficiency Use data to drive actionable insights and recommendations to support growth, efficiency, and clinical efficacy Design compelling reporting and data visualizations to communicate meaningful clinical and business metrics and empower business leaders to make strategic and operational decisions Support clinical operations leader and Chief Medical Officer to enhance physician & practice reporting and shape quality reporting Collaborate with product and operations leaders to identify key process improvement opportunities that further the Plush Care mission What you bring.... Must have + years in data analytics experience preferably within healthcare operations Bachelor's degree in operations management, engineering, economics, mathematics, or other highly quantitative field or equivalent experience Advanced SQL and data science libraries capabilities required Advanced excel capabilities required, advanced VBA is preferred Strong experience with data visualization to tell a story with data; Tableau is required Strong experience with statistical analysis required; Python or R is preferred Experience with actuarial analysis and/or clinical quality reporting with or for a healthcare organization is a plus Expertise in data analytics, engineering, and machine learning is a plus Strong communications and collaboration skills; the drive and ability to advise and influence Operations, Clinical, Product and Leadership stakeholders An effective team player with a fundamental respect for all people and their values Quick learner, adaptive to change, effectively manage priorities while keeping company and team's goal in mind What we offer: % Company paid health, dental, vision (k) plan, commuter benefits Flexible PTO Fun, diverse, open minded coworkers Free lunch when onsite We are proud to embrace a diverse & inclusive workplace and are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status."
San+Francisco,New Relic,data+analyst,"Data Analyst, Deal Desk",Bachelor Degree,True,True,https://www.indeed.com/rc/clk?jk=fb1bee2a96fe140e&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXiwgpO8BOSXWmhWMqyXJJvaGQFsFDP3gSdjjHZnj9ZEfg&astse=203cdf8940bcfab9&assa=487,https://indeed.com/rc/clk?jk=fb1bee2a96fe140e&fccid=ade8cd847c0482cd&vjs=3," Your Opportunity More than twelve years ago, New Relic established an entirely new market with the first SaaS full service application performance management, an offering previously available only through on premise enterprise software. We are disrupting a multi billion dollar software market and having fun doing it! Our customers are a broad range of tech oriented companies – from start ups to global Fortune enterprises – all of whom depend on us for the performance of their web and mobile applications. Our growth continues to be explosive and that’s where you come in! We are looking for a highly motivated, results orientated Data Analyst to join our Finance organization. This role will be key in maximizing the value of New Relic products sold along with the related revenue associated with those sales. The primary focus of this position will be to turn the finance data from our deals into information, information into insight and insight into business decisions. The right person for this job has a team player approach, attention to detail, an analytical mind that excels at problem solving through critical analysis and someone who is challenged by process review and continuous improvement. What You’ll Do Ability to analyze multiple streams of data and make the necessary adjustments to ensure accuracy of reporting for both New Relic sales and finance teams respectively Acquiring data from primary or secondary data sources and maintaining databases Developing and implementing data analyses, data collection systems and other strategies that optimize statistical efficiency and quality Interpret data, analyze results using statistical techniques and provide ongoing reports to the wider Deal Desk team and finance management Identify, analyze, and interpret trends or patterns in complex data sets Engage with the wider Deal Desk team as well as Sales Enablement in order to support communication and training efforts related to new process enhancements and best practices Work with cross functional teams to help arrive at business decisions based on our finance data to help give the means to Sales to address and surmount customer objections while maximizing revenue/bookings Work with management to prioritize business and information needs Locate and define new process improvement opportunities for both the Deal Desk team as well a number of cross functional teams in New Relic Your Qualifications + years experience as a Data Analyst or Business Data Analyst (in a high tech environment, in a Finance/ Operations role) Demonstrated capability to build strong working relationships with internal business units and across regions Ability to work without supervision in a fast paced high tech environment Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages ( Business Objects etc) Knowledge of statistics and experience using statistical packages for analyzing datasets ( Excel, SPSS, SAS etc) Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Adept at queries, report writing and presenting findings Strong communication, organizational and problem solving skills. Experience with Zuora preferred BS in Mathematics, Economics, Computer Science, Information Management or Statistics preferred Please note that visa sponsorship is not available for this position. Our Office Our office is in the tech rich urban center of San Francisco, with easy commute access and a plethora of good eats. We provide competitive compensation, equity, and big company benefits (medical, dental, etc.)—all while maintaining the energy, agility, and fun of a start up. About Us New Relic (NYSE: NEWR) is a cloud based platform that gives developers, engineers, operations, and management a clear view of what’s happening in today’s complex software environments. So they can find and fix problems faster, and deliver delightful experiences for their customers. That's why the world’s best engineering teams rely on New Relic to visualize, analyze, and troubleshoot their software. It’s the simplest, most powerful cloud based observability platform, built to create more perfect software. All from one place. Founded in , we’re a global company passionate about building a culture where all employees feel a deep sense of belonging, where every ‘ Relic’ can bring their whole self to work and feel supported and empowered to thrive. We’re consistently recognized as a distinguished employer and are committed to building world class products and an award winning culture. For more information, visit newrelic.com. Our Hiring Process New Relic takes seriously our stewardship of the data of our thousands of customers worldwide. In compliance with applicable law, all persons hired will be required to verify identity and eligibility to work and to complete employment eligibility verification. We will consider qualified applicants with arrest and conviction records based on individual circumstances and in accordance with applicable law including, but not limited to, the San Francisco Fair Chance Ordinance. https://sfgov.org/olse/sites/default/files/ Document/FCO% Poster% Set% All% Languages% % % .pdf Headhunters and recruitment agencies may not submit resumes/C Vs through this website or directly to managers. New Relic does not accept unsolicited headhunter and agency resumes, and will not pay fees to any third party agency or company that does not have a signed agreement with New Relic. New Relic is an equal opportunity employer. We eagerly seek a diverse applicant pool and hire without regard to race, color, gender identity, religion, national origin, ancestry, citizenship, physical abilities (or disability), age, sexual orientation, veteran status, or any other characteristic protected by law. Interested in the details of our privacy policy? Read more here: https://newrelic.com/termsandconditions/applicant privacy policy"
San+Francisco,Lead5 Media,data+analyst,data analyst,Bachelor Degree,True,True,https://indeed.com/rc/clk?jk=295b10332d7e3f8f&fccid=10c8c64f62ae9220&vjs=3,https://indeed.com/rc/clk?jk=295b10332d7e3f8f&fccid=10c8c64f62ae9220&vjs=3,"responsibilities: Perform data modeling, data analysis, and development of key performance indicators Create, maintain, define reporting processes for overall revenue vertical Work with end users of information to research reported data anomalies, identify root causes, and determine remediation steps Must see the story behind the numbers in order to turn numbers into ACTION Proactively communicate and collaborate with business units, technology teams and support teams qualifications and experience: High proficiency with Excel including pivoting capabilities and analysis modules Working knowledge of basic statistics and strong grasp of both technical and business perspectives years of experience in data mapping and/or integration documentation experience Excellent problem solving and analytical skills and uncanny desire to solve and identify problems Bachelor's degree in math, economics, marketing or relevant technical field preferred"
San+Francisco,Google,data+analyst,"Abuse Data Analyst, Safe Browsing, Trust and Safety",Bachelor Degree,True,True,https://www.indeed.com/rc/clk?jk=d6fd34777573c215&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXgxWUaf_ARz0SELA68-LofYpsjbKTpre7P5gvPU7rdPPQ&astse=f2048938a643b7df&assa=95,https://indeed.com/rc/clk?jk=d6fd34777573c215&fccid=a5b4499d9e91a5c6&vjs=3," Applications will be accepted through November , . Minimum qualifications: Bachelor's degree in Computer Science, Engineering, Mathematics, Statistics, Economics, related technical field, or equivalent practical experience. years of experience in data analysis, working with datasets, and querying (e.g., SQL, MySQL, Map Reduce, Hadoop). Experience working on Internet based risk, abuse, fraud, data protection, or security. Preferred qualifications: M.S. in CS, Mathematics, Statistics, Analytics, or related technical discipline. Experience in malware analysis (YARA, reverse engineering), statistical analysis (e.g. R, Stata, SAS), and/or data focused programming (e.g. Python, C/C++). Ability to communicate technical concepts clearly and effectively. Ability to independently prioritize competing stakeholder demands, and juggle multiple responsibilities in a fast paced work environment. Interest in security, malware, phishing or related topics. About the job Trust & Safety team members are tasked with identifying and taking on the biggest problems that challenge the safety and integrity of our products. They use technical know how, excellent problem solving skills, user insights, and proactive communication to protect users and our partners from abuse across Google products like Search, Maps, Gmail, and Google Ads. On this team, you're a big picture thinker and strategic team player with a passion for doing what’s right. You work globally and cross functionally with Google engineers and product managers to identify and fight abuse and fraud cases at Google speed with urgency. And you take pride in knowing that every day you are working hard to promote trust in Google and ensuring the highest levels of user safety. The mission of Trust & Safety Safe Browsing is to make the world’s information safely accessible to all, and along with Safe Browsing Engineering we are responsible for protecting Internet users across the globe from phishing and malware. Safe Browsing systems provide defenses against these threats for Google products such as Gmail, Chrome, Search, and Google Ads. As an Abuse Data Analyst in Trust & Safety Safe Browsing, you will help the team accomplish our goals including: increasing the coverage, accuracy, and speed of Safe Browsing enforcement systems; understanding the global threat environment for malware, phishing, and unwanted software; and improving the user experience, both internally and externally, by communicating with webmasters, users, and partners. You will become an expert in the workings of malware, phishing, and unwanted software campaigns, and you will help the team to detect and prevent these abuses at scale. At Google we work hard to earn our users’ trust every day. Trust & Safety is Google’s team of abuse fighting and user trust experts working daily to make the internet a safer place. We partner with teams across Google to deliver bold solutions in abuse areas such as malware, spam and account hijacking. A diverse team of Analysts, Policy Specialists, Engineers, and Program Managers, we work to reduce risk and fight abuse across all of Google’s products, protecting our users, advertisers, and publishers across the globe in over languages. Responsibilities Perform complex data analyses to identify harmful entities, design and implement key performance metrics, examine trends, and identify system vulnerabilities. Analyze potentially malicious applications to understand their behavior and impact on users. Improve tools or systems by influencing key stakeholders with data and analyses. Enhance operational workflows via process improvements and automation. Collaborate with cross functional groups such as Engineering, Product, and Legal to improve system accuracy, fix product loopholes, and provide users with a better online experience. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form."
San+Francisco,Getty Images,data+analyst,Data Analyst,Bachelor Degree,True,True,https://www.indeed.com/rc/clk?jk=a4660416e86de1d8&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXiyoC_b95fD5rKwLp3PnD9Yl8EZNoFLzyHkpvcd7-Y9bg&astse=2b978f2d1485a4d1&assa=7413,https://indeed.com/rc/clk?jk=a4660416e86de1d8&fccid=c68f858ef73a0c44&vjs=3," For years, Getty Images has embraced disruption and change; riding the digital wave to evolve from a fragmented, analog stock photo business into a multi billion dollar, global e commerce industry leader and trusted brand. The breadth and quality of our content has always allowed our customers and partners to tell their stories with greater creativity and accuracy, eliciting more emotion and enabling more action. Getty Images moves the world, whether the goal is commercial or philanthropic, revenue generating or society changing, market disrupting or headline driving. Help us move the world with images! Getty Images is the most trusted and esteemed source of visual content in the world, with over million assets available through its industry leading sites www.gettyimages.com and www.istock.com. The Getty Images website serves creative, business and media customers in almost countries and is the first place people turn to discover, purchase and share powerful content from the world's best photographers and videographers. Getty Images works with over , contributors and image partners to provide comprehensive coverage of more than , news, sport and entertainment events, impactful creative imagery to communicate any commercial concept and the world's deepest digital archive of historic photography. Getty Images is a world leader in visual content. With over million assets, of which over million are digitized, encompassing the latest global news, sports, celebrity, music and fashion coverage; exclusive conceptual creative images; and the world’s largest commercial archive. New content is added daily, with million new assets added each quarter. We are inclusive of different voices, perspectives and experience. We believe diversity is critical to our mission to objectively reflect the world we live in and allow our customers to illustrate that world. This means including a diverse range of voices in our content, actively pursuing diversity in our team and sources of content and listening to our customers to make sure we are as open and responsive as possible. Women, gender nonbinary, people of color, LGBTQIA+ people and people with disabilities are encouraged to apply. We are looking for a Contract Data Analyst to join our AI/ML Team to own the analysis and reporting of our A/B testing and experiments. Sample project topics: Trends in search behavior Preferences in customer search and download behavior Customer segmentation Customer behavior insights based on their site interactions What you’ll need: Strong data analytics and insights Can access data that is messy and from different sources Brings a critical eye to data; cares about data quality Someone who brings a customer focus, can work with user research team to combine qualitative findings with their quantitative insights Research mindset, proactively formulating hypotheses and questions to answer with the data Learns quickly Strong communication for sharing findings SQL, hive, python Education Requirements: A B.A. or B.S. in Statistics, Data Analytics, Data Science, Mathematics, Engineer, Computer Science, Economics, Sociology, Natural Sciences or any other equivalent quantitative field is preferred. If you are self taught and believe you are a good fit for this role, or have significant work experience, we would love to hear from you as well. Due to the current conditions and impact of Covid , this position is a remote work from home month contract with the potential to convert to a Full time position in the future. As we do not have a timeline to when conditions improve, we are prepared to offer flexibility with the timeline to relocate including relocation assistance. The contract Data Analyst position is not eligible for an H B Visa transfer or sponsorship. Getty Images is committed to providing Reasonable Accommodations and will work with you to meet your needs. If you are a person with a disability and require assistance to search for a job opening or to submit an online application, please email Recruiting Accommodations@gettyimages.com. We celebrate our inclusive work environment and welcome members of all backgrounds and perspectives. Getty Images is committed to providing Reasonable Accommodations and will work with you to meet your needs. If you are a person with a disability and require assistance to search for a job opening or to submit an online application, please email Recruiting Accommodations@gettyimages.com. Visit Getty Images at www.gettyimages.com to learn more about how the company is advancing the unique role of still and moving imagery in communication and business, and enabling creative ideas to come to life. For company news and announcements, visit our Press Room, and for the stories and inspiration behind our content, visit Stories & Trends. Find Getty Images on Facebook, Twitter, Instagram, Linked In, Pinterest and Tumblr, or download the Getty Images app where you can explore, save and share the world's best imagery. Getty Images is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. Getty Images believes that diversity is critical to our success in moving the world with images and is committed to creating an inclusive, mutually respectful environment which celebrates diversity. We seek to hire on the basis of merit, competence, performance, and business needs."
San+Francisco,Devsisters USA,data+analyst,Data Analyst,Bachelor Degree,True,True,https://indeed.com/company/Devsisters-USA/jobs/Data-Analyst-2f22b5612095fdd2?fccid=19f8f20de46c8fc5&vjs=3,https://indeed.com/company/Devsisters-USA/jobs/Data-Analyst-2f22b5612095fdd2?fccid=19f8f20de46c8fc5&vjs=3," Role: Data Analyst, User Growth Reporting into: Sr. Growth Manager Who We Are We are creators of the popular Cookie Run mobile game in search of Ginger Braves out there to come join us. Help shape the future of our games and turn our cookies into a global entertainment brand. We pride ourselves in game quality as shown through high App Store ratings (average . ), highly engaged fan base and much loved + Cookie Run characters. With offices in Seoul, Tokyo, Taipei and the Bay Area, we are gearing up to launch a handful of new games and aggressively expand our presence in the US. As an early member of the US office, you will have direct influence on growth and its quest to build a world class team. What You'll Do Produce UA campaign performance insights and user funnel metrics. Determine the impact of monetization strategies on user retention, translating data into meaningful insights and recommendations. Evaluate and forecast the impact of product features that help to inform product development strategies and roadmap. Work closely with marketing and product team members to conduct ad hoc analyses and produce strategic insights. Analyze and track business KP Is to ensure data accuracy and the health of the business operation. Who You Are + year(s) of experience evaluating marketing data with expert SQL skills Experience using Tableau or other similar data visualization tools Ability to think analytically and strategically to interpret users (gamers) and market information Eager to take on new challenges and learn new things quickly Strong communication skills, as well as written and verbal presentation skills Bachelor’s degree in statistics, economics, social science, or related fields You are willing to wear many hats we’re a startup within a larger company Bonus Passion for mobile gaming Fluency in Korean is a plus but not required Previous experience in a startup What We Offer Competitive Salary and Benefits, including: Full medical, dental, vision insurance benefits Group term life and disability insurance (K) matching Generous vacation policy Commuter and parking benefits Twice weekly catered lunch & snacks Job Type: Full time Schedule: Monday to Friday Experience: Marketing: year ( Required) Data analytics: year ( Required) Work Location: One location Work Remotely: Temporarily due to COVID "
San+Francisco,Community Health Awareness Council,data+analyst,Junior Data Analyst,Bachelor Degree,True,True,https://indeed.com/company/Community-Health-Awareness-Council/jobs/Junior-Data-Analyst-065d88d2fe2abaf0?fccid=7c846bcd829a9ebe&vjs=3,https://indeed.com/company/Community-Health-Awareness-Council/jobs/Junior-Data-Analyst-065d88d2fe2abaf0?fccid=7c846bcd829a9ebe&vjs=3," Position Summary Under close supervision, the Jr. Data Analyst assists the organization in making strategic data related decisions by analyzing, manipulating, tracking, internally managing and reporting data. This position functions both as an analyst and as an entry level system administrator. Position Responsibilities Assists with the maintenance of our state of the art Electronic Health Record (EHRS) database Runs weekly reports against our EHRS, verifying and resolving their accuracy Fields primary EHRS support requests through help desk tickets, remotely and/or in person Provides on demand guidance and instruction for EHRS users as needed Resolves and troubleshoots encountered problems and provides daily operational program assistance Tests and maintains data integrity Interfaces with locally outsourced IT Support Team to perform basic system administration tasks such as new user set up, password management and assisting users with the resolution of low to medium level IT and database related issues Interacts with Senior Database Analyst to coordinate reporting and other joint activities Knowledge, Skills and Abilities Bachelor's degree in economics, finance, health care administration, public health administration, statistics, mathematics, operations research, or related field required Could be a third year or above college student studying toward one of the majors listed above High School Diploma or General Education Development (GED) required Microsoft Office skills required, with a specific emphasis on Excel Strong ability to apply analytic and critical thinking skills, writing skills, communication skills, consulting skills, and ability to work within a team Must be an independent self starter Must be able to work in a dynamic, small business environment Deep understanding and respect for confidentiality Preferred Qualifications Experience with analytical manipulation and interpretation of large databases Experience with Quick Books software Nonprofit experience a plus Flexible with hours, number of hours is negotiable Compensation commensurate with experience Job Type: Part time Pay: Up to $ . per hour Benefits: Paid time off Schedule: Monday to Friday Education: Associate ( Preferred) Experience:SQL: year ( Preferred) Hours per week: Company's website:www.chacmv.org Company's Facebook page:https://www.facebook.com/chacmv/ Benefit Conditions: Waiting period may apply Work Remotely: Temporarily due to COVID COVID Precaution(s): Remote interview process"
