city,company_name,category,job_title,qualified,tech_compatible,major_compatible,app_link,indeed_link,description
New+York,CLOUD TO STREET,data+scientist,Research Scientist (Machine Learning / Remote Sensing Data A...,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=3c6925868bed8655&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXhL7NsfBdh4-qqgqflK4GqepsjbKTpre7P5gvPU7rdPPQ&astse=312292d735e2173b&assa=9078,https://indeed.com/rc/clk?jk=3c6925868bed8655&fccid=1b12347f073c9dd3&vjs=3," Cloud to Street is the leading flood mapping platform designed to protect the world’s most climate vulnerable communities. By harnessing global satellites, advanced science, and community intelligence, we monitor worldwide floods in near real time and remotely analyze local flood exposure at a click of a button. Our mission is to ensure that all vulnerable governments finally access the high quality information they need to prepare for and respond to increasing catastrophes. Founded by two women at Yale and seeded by Google, Cloud to Street is or has been used by governments across countries. We are on track to enable new flood protection and insurance for million people in the next years. ‍ We are looking for a best in class data fusion scientist to lead innovation to downscale passive microwave sensors using radar and optical high resolution flood maps. You should apply if you are eager to use science to reduce the impact of catastrophic flooding and build an innovative and sustainable organization. In this role, you will lead the development of machine learning based algorithms trained on high resolution flood events to downscale passive microwave sensors. You will work with a team of scientists and engineers with expertise in remote sensing (optical, radar, and passive microwave), hydrology, climate, social vulnerability, UX, and machine learning to i) optimize and improve Cloud to Street’s current flood mapping system and ii) build the next generation of tools to ensure financial protection from floods in marginalized communities Primary Responsibilities Develop new and incorporate existing flood detection methods at the forefront of science and technology Improve Cloud to Street’s existing algorithms to extract data from passive microwave satellites and other sensors Design and manage product development pipelines in response to needs from governments, aid agencies, and insurers Collaborate with a team of exceptional scientists and engineers that want you to grow and be successful You tell us! Each member has skills not in their job description that are important for our growth. We would love to hear your unique talents and how we can help each other grow. Characteristics of a Successful Candidate Master’s or PhD in geography, earth science, atmospheric science, engineering, computer science, or a related field with a focus on remote sensing and/or geospatial analysis Scientifically sound approach to machine learning enabled data fusion, especially with computer vision techniques Code proficiency in python Self starter with ability to work within a fast paced and rapid evolving startup Eagerness to learn new skills and help with the task at hand Commitment to justice, diversity, science, and solidarity with vulnerable communities Useful Experience Coding proficiency using Google Earth Engine Java Script and/or Python AP Is, and/or open source geospatial Python packages Experience using machine learning to develop products or in industry Experience downscaling coarse resolution satellite imagery Experience with data fusion or data assimilation with satellite imagery, especially using random forests or convolutional neural networks Understanding of hydrology and physically based flood models Contributing to a shared codebase on Git Hub with multiple collaborators Using virtual machines on Google Cloud or similar platform Working in disaster relief or in low or middle income countries As a Cloud to Street member, you: Lead development of rigorous science at start up technology company focused on social impact and represent our organization at scientific and development meetings Serve the underserved by reducing the scientific barriers for low and middle income countries to access the information governments, businesses, and communities need to sustainably develop and thrive Are in solidarity with vulnerable communities by spending time with flood affected populations and organizations who serve them Increase equity by making information accessible to historically marginalized communities and building a diverse and inclusive start up To Apply Applicants are requested to send their submissions to hiring@cloudtostreet.info with: Subject line: Research Scientist ( Machine Learning and Remote Sensing Data Assimilation), Cloud to Street Attached CV/resume Relevant publications or past projects Paragraph expressing interest Applications will be accepted until the position is filled, with the goal of hiring the right candidate as soon as possible. ‍ Cloud to Street is devoted to building an inclusive and diverse company. Black, Indigenous, and people of color; women, queer people, and all gender identities, and individuals with disabilities are especially encouraged to apply."
New+York,Bloomberg,data+scientist,Enterprise Data - BVAL Data Architect,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=95f2c4a3bc6ddc16&from=vj&pos=bottom&spon=1&adid=220633663&ad=-6NYlbfkN0Ab67y_gTDH9tSaT0HLOcX4Q3W4UsL2WfVRyJV-qqww-S_SOAUpqHEOp-BmnzQ8WvR0qKe__8RF14j5fHuNjxRIRAu_3jNdLIYqA2vUn9yMWZ7_95v0XtimcoRSyvUmOGhGZ7D9sCQa32MhQ3yqxRA4xISbnsLe0c4SlxCNa8eMvs7DsXhcywFkYIe5QiU09benTKPwXBx7P1mkXllTGowUyMFx2itwPBgTtZ0UeRCUe7UTm4moQ4SdJwTxXEVMU9CovDtlzGFynBuCwClkqcgyLvuZF5TjMZT4TsVouLdYIzQ5koARYyDF&sjdu=9BT7mm534fdS0Ti7TQERuh8Q1zCvyiBH8RHno65jhsJWEth5svTSJJLmdi_8QHyj9XHshksFhEbbIpe51M-yCT-KK-mWui7kcg2u0O9i4jd5JOujHKu0KPVUsX3TmdT60O_B5uHK-krFcUGCYvOI8tPG3tdpegk4PEhetLDi2ppVYbC_OU6pkLs2ss2z3LQ1IiYT-e0vwJp2eaWnwBTGCI2DOPrhy3Q9jtUoBYBxV8K2KOfX_WAKRbQboIMnqZItsKpdcFzUhAgt40Tm7zU2V9Ggozoikz5rPmzQxdjuFcwiHcYkjxagWsOKzUoWaQwPo-pADUtXeOEUIIPMIx33fw&astse=9e52ea726b241b48&assa=1067,https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ab67y_gTDH9tSaT0HLOcX4Q3W4UsL2WfVRyJV-qqww-S_SOAUpqHEOp-BmnzQ8WvR0qKe__8RF14j5fHuNjxRIRAu_3jNdLIYqA2vUn9yMWe0tf95g3qr7CJu3lwn0knJxH4ub37nYfje4AKNnlzUadl3WyvvYL1vTgkTVRy4wrrYEGPn0FNpSLGs5L2HebjmskSjJcPR9PI5QbZ_zmT-HjFEPijjysUlJ-uJdWRklkcDexAzCTqrQOxv4bQlh2G6rJEF5l-9iPCRaQglTZnPzNOFYKMq5fsDDhJ3y68OTo8jHYToM8pxJWRpnP0QHhCmRa9USw86iwLwC73FrFVfd6p1PlvhtKbU6IHxXRGLU1lTsjTQjQB2BMh6OeegVXDw5POxd6t_WEcImSipjVv2VVQg7hjUltMUXtCZN-A7-uLxv-VfXBd2vDedhvSXxsBX_7VptZSDw2j9KOP9SUomRSBuLJIqAruI1hGM3pFm1qSqK8uPxr3u-ZqUcUqvZipLsfDJUCR1SQflDPtWOBe8BU3zIxtJl7WS_2vvabxbhZkjV6VOSkA-g6Q10jzBy80xvZ19xBu6UelHSX0T4XRPg6QyB59h07_v7un14Hh0gXdlIbFwYcbuR4oYgcPHYP4i3s4-wpyLPZyLA_WFMwvfAqb_HSp4L9Ol6RQ95cGzpmje0DqesUzS3SzRjM_L3rLKkf2jwYwm2e4GPsK9NMwp39aRi3el_xEuLqRTqBqKRYs1o_p0xdWlN-KmNkwMWnx-Uscv7P69DPS2EFeXKJBlv&p=14&fvj=0&vjs=3," At Bloomberg, our products are fueled by powerful information. We combine data and context to paint the whole picture for our clients, around the clock – from around the world. Bloomberg's evaluated pricing service, BVAL, provides increased transparency through accurate pricing of fixed income and derivatives instruments. Mutual funds, money managers, hedge funds, internal pricing groups, and auditors rely on BVAL to establish fair and independent fixed income asset valuations. The Role: The BVAL Data Science Team is a small, cross functional team within BVAL. Our goal is to drive data and evidence based decision making to benefit our clients and to enhance our products. We are seeking a data scientist to assist us in extracting valuable insight from BVAL's high quality pricing data, create an inventory of the data needed to drive our business processes forward, and partner with our quantitative team on building new data models. The ideal candidate will combine technical data science traits with good business acumen. Who are you? An autonomous, creative data scientist/architect who loves technology, is endlessly curious, aggressively inquisitive, and an advocate for best practice A systems thinker who can conceive and portray the big data picture, while understanding how to break a larger problem down into smaller pieces that can be solved independently We'll trust you to: Design and launch ( Minimum Viable Product) MV Ps, proof of concepts for business process and workflow optimization Identify strategic data/workflow gaps in our BVAL ecosystem and advocate for new technologies and techniques Work together with Product, Quants, Engineering teams, and domain experts to help shape product strategy and execution roadmap Build intuitive data visualizations to communicate information and to answer business questions Balance hands on work with a desire to keep up with trends. You'll need to have: Programming skills in an analysis language (eg. Python, R) and extensive knowledge of open source data analysis and machine learning libraries Understanding of large scale, distributed analysis systems (e.g., Spark, Hive) with an ability to understand large systems with minimal documentation Experience using data visualization tools such as Tableau or Qlik Sense Strong analytical abilities with passion for data and evidence based decision making Good understanding of system development life cycle and software project management approaches Bachelor's or master's degree in computer science, statistics, engineering, or a closely related field We'd love to see: Systems thinkers – an interest or a natural preference to think about system architecture and how things work together Understanding of bond structures, fixed income analytics and pricing methods Direct or indirect experience working with finance professionals in a time sensitive environment Knowledge of the Bloomberg terminal If this sounds like you: Apply if you think we're a good match and we'll get in touch with you to let you know next steps."
New+York,Advance Local,data+scientist,Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=bd190f5ad577a404&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXi9cC4-PkwW4NaKdRXKi7Y1Iv02HSGSZoWequxOEmCHqw&astse=63760868cc3f7c78&assa=2462,https://indeed.com/rc/clk?jk=bd190f5ad577a404&fccid=31a0500c8ccc54ba&vjs=3," Advance Local is searching for a Data Scientist, to apply data mining techniques, conduct statistical analysis and build high quality prediction systems integrated with our products and customer data platform, to increase consumer and advertising revenue. In this role, you will: Drive business results with analysis and insights from data based models, working with stakeholders to improve business outcomes using the customer data platform, A/B testing and other capabilities and tools Collaborate with our digital consumer revenue, advertising, content and product teams to implement and track effectiveness of new models Mine and analyze data to drive optimization and improvement of marketing techniques, business strategies and sales tactics Optimize customer experiences, revenue generation, sales targeting through predictive modeling Develop A/B testing framework and test model quality Present findings to others through presentations, reports and communications Use predictive modeling to increase and optimize customer experiences, revenue generation, sales targeting and other business outcomes For this position we’re looking for candidates with: Bachelor’s degree in statistics, mathematics, computer science or another quantitative field Minimum two years’ experience manipulating data sets and building statistical models Strong problem solving skills with an emphasis on utilizing customer data platforms Experience using statistics, propensity model building, and algorithms to manipulate data and draw insights from large data sets Experience working with and creating data sets Experience performing A/B testing and reporting results Knowledge of a variety of machine learning techniques and their real world advantages/drawbacks to recommend business growth campaigns Equal Opportunity Employer Minorities/ Women/ Protected Veterans/ Disabled"
New+York,Advan Research Corporation,data+scientist,Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=89b29b75430451f6&from=vj&pos=bottom&sjdu=vC_DPCwQ0ccYDTCo_4RGeiEXCNT6reS2B2C3n3hE3lM&astse=ff1a7fa6d0b04fbc&assa=4968,https://indeed.com/rc/clk?jk=89b29b75430451f6&fccid=12f51704bdec09e4&vjs=3," Responsibilities: The individual with work with the CTO team to enhance our existing geolocation products along with new complementary datasets. They would be instrumental on the design of new offerings and combining the various existing datasets in one concrete product. The main focus would be on applying statistical modeling to various structured and unstructured geolocation data for verifying the quality and integrity of the data, cleansing the data and extracting trading signals along with using them to calibrate existing forecasting models. It would be also required to write research reports describing our data and its applications. Part of the role will entail interaction with the business development team on client driven projects. The individual should demonstrate strong ability to work on a fast paced environment, proven record of working with innovative product teams and be ambitious to participate in shaping the direction of the newly formed geolocation data industry. Competitive compensation package, including salary and bonus, along with equity participation. Requirements: Minimum years relevant professional experience Quantitative degree, preferably Ph.D. or Master's Deep knowledge of statistical modeling using large datasets along with algebraic and multivariate calculus expertise Experience with R, Python and SQL"
Los+Angeles,omega solutions inc,data+scientist,Sr. Data Scientist,Need YOE,True,False,https://indeed.com/rc/clk?jk=d3bb316ad66301d4&fccid=9e399301940ed66e&vjs=3,https://indeed.com/rc/clk?jk=d3bb316ad66301d4&fccid=9e399301940ed66e&vjs=3," Sr. Data Scientist Santa Ana, CA months Job Description : What is the specific title of the position? Senior Data Scientist What Project/ Projects will the candidate be working on while on assignment? ) Field Team Modernization/ Intelligent Decision Management build and support of new predictive data models ) Coding Transformation build and support of new/existing predictive data models ) Ad hoc data analysis Is this person a sole contributor or part of a team? If so, please describe the team? ( Name of team, size of team, etc.) Individual contributor within Decision Intelligence team. What are the top responsibilities for this position? ( Please be detailed as to what the candidate is expected to do or complete on a daily basis) Analytic data model development Quality check of output from other developers Data exploration/research Documentation of logic and results Presentation of logic and results to team and stakeholders What software tools/skills are needed to perform these daily responsibilities? See below What skills/attributes are a must have? Programming: SQL, Python, Spark, Hive Libraries: Scikit Learn, Numpy Analytics: Regression, Classification, Clustering, ( Decision Trees, SVM, Linear Regression, Logistic Regression, KNN, K Means) Visualization: Matplot Systems: UNIX, Windows Soft: Integrity, strong verbal and written communication, teamwork, creativity Experience: years related field What skills/attributes are nice to have? Analytics: Neural Networks, Graph Computation, Approximate Nearest Neighbors, Time Series, NLP Visualization: Tableau, Plotly, Excel Infrastructure: Big Data, Cloud Computing, High Performance Computing (GP Us) Experience: + years related field"
Los+Angeles,UCLA,data+scientist,Data Scientist Research Fellow,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=7b30025486f0308a&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXicibvqHBKyJJbLNDy_Hyev5Z_dA0xndw9ylAW4Hz2CAQ&astse=1d039fc8571b7c83&assa=9621,https://indeed.com/rc/clk?jk=7b30025486f0308a&fccid=ab0ef6192557a06f&vjs=3," In the face of the increasing danger posed by Covid to people held in jails and prisons, the UCLA Prison Law and Policy Program launched the UCLA Covid Behind Bars Data Project. The Project tracks Covid conditions in jails and prisons and the efforts, both in and out of court, to decrease jail and prison populations and improve conditions to ensure the safety of residents and staff. UCLA School of Law seeks Data Scientist Research Fellow to track viral spread, screening procedures, testing, and analyze COVID infections and deaths in carceral facilities (prisons, jails, immigration detention centers, and juvenile detention centers). Appropriate candidates will have significant experience with data science and the criminal justice system, alongside skills in Python, R, or a similar language. In particular, they should have proficiency in: ( ) scraping and compiling data from a range of web sources, ( ) data management and cleaning, ( ) statistical methods, ( ) data visualization, ( ) drafting and organizing public records requests to gather relevant documents from state agencies, and ( ) carrying out optical character recognition on differently formatted government documents to centralize requested data into a machine readable format. Percentage of Time: Shift Start: : am Shift End: : pm Qualifications for Position Records Qualifications Required/ Preferred Bachelor's degree in a related field or equivalent combination of education and experience. Required Familiarity with the criminal justice system. Required Experience with Python, R, or a similar statistical computer languages to manipulate data and draw insights from large data sets. Required Experience managing large and diverse research teams with varying levels of data science literacy. Preferred Desire to work in a collaborative and diverse environment. Required Outstanding initiative, judgment, attention to detail, ability to work independently and problem solve creatively. Required Exceptional analytical, writing, and editing ability. Required Demonstrated ability to present research findings in written, verbal, or electronic formats to be understood by various audiences to arrive jointly at decisions, conclusions, or solutions. Required Ability to work after hours or evenings and weekends, as needed, to fulfill job responsibilities. Required Additional Posting Information Bargaining Unit: Policy Covered Application Deadline: External Posting Date: "
Los+Angeles,Tinder,data+scientist,Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=82b4b0f24d802948&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXi-v1qRR-64oNz9xO56FhZ-l8EZNoFLzyHkpvcd7-Y9bg&astse=db58f72a21a3731f&assa=1290,https://indeed.com/rc/clk?jk=82b4b0f24d802948&fccid=12c109dc261fc3cb&vjs=3," Tinder brings people together. With tens of millions of users and a presence in every country on earth, our reach is expansive and rapidly growing. Tinder’s Analytics Team is looking for a Data Scientist with expertise in Analytics. Our analytics team takes ownership of the decisions being made from our data – we develop a deep understanding of both the business and its data and establish close working relationships with all teams including Product, Marketing, Engineering, and Finance – so that we can provide recommendations and make proposals regarding prioritization of initiatives, product launches, A/B tests, and company performance. As a data scientist in this role, you will be a partner to the Analytics team, providing support for A/B test design and analysis as well as data driven insights through ad hoc analyses, presentations, and automated reports and dashboards. This role will require extensive experience with SQL, data wrangling, statistics, and A/B testing as well as the ability to work in cross functional teams to drive actionable insights. Experience with user growth and acquisition across consumer products is a plus. Responsibilities: Master and own the analytical understanding of customer behavior and business performance Build models to better understand the value and churn behavior of our users Find the “story” in the data and communicate insights and opportunities with executive and other internal teams Perform ongoing ad hoc analyses to evaluate the efficiency of our marketing spend, building reporting infrastructure, and assisting in making budgeting recommendations to optimize growth Integrate captured event data with other sources of customer data, such as surveys, ad publishers and app store data Support reporting and business intelligence needs of the entire Marketing team Skills Required: + years of relevant experience Ability to think objectively and interpret meaningful themes from quantitative and qualitative data Ability to build constructive and effective relationships with a broad and diverse group of business partners Ability to execute on complex analytics projects where you have to determine salient questions in a complex ecosystem and present action oriented conclusions Proficiency with SQL required Scripting skills, preferably in Python. Strong Python/ Num Py/PANDAS skills a plus Knowledge of statistics, specifically experimental design and analysis Proficiency in Microsoft Excel and Microsoft Power Point Familiarity with common KP Is, metrics, and growth experiments As part of our team, you’ll enjoy: The hustle of a startup with the impact of a global business Tremendous opportunity to seek some of the industry’s most exciting problems Working with an outstanding team of creative, fun and highly motivated people Comprehensive health coverage, competitive salary, and (k) match At Tinder, we don’t just accept difference — we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products, and our community. Tinder is proud to be an equal opportunity workplace."
Los+Angeles,System1,data+scientist,Senior Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=0d52babd92e367fd&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXgfsnlk45YanZOxhkR0qIXtQPTx7ack05kPwIeOSvQquQ&astse=5274104a05852028&assa=335,https://indeed.com/rc/clk?jk=0d52babd92e367fd&fccid=0471f3a5f9f7f44f&vjs=3," System is hiring a Senior Data Scientist! This is an impactful role with high visibility. We are looking for experienced candidates that will bring analytical skills and statistical methods to model the behavior of end users, advertisers, and publishers. You will also be instrumental in guiding and building our data science platform, and developing our next generation of recommendation systems. You will build optimizations that operate in real time on a significant amount of daily revenue. You should be comfortable working in a highly cross coordinated team environment where you will collaborate daily with engineering, account management and product teams. System is an organization centered around data and data products. We firmly believe data should inform and guide every quantitative decision process. We hire people who can utilize their broad set of technical skills to address technical challenges, as well as mentor junior team members on industry specific challenges and best practices. At System , our Data Science team is responsible for work across the following: engineering, business, product, serving, analytics, and operations. The Role You Will Have Impactful contributor to core optimization systems and architecture design Build models for key revenue generating projects Quickly iterate and release new models to production systems Proactively seek out optimization opportunities with business stakeholders Provide leadership in statistical best practices as applied to data science What You Will Bring + years of experience as a data scientist in the ad tech industry A degree in a quantitative discipline (mathematics, engineering, computer science) preferred Experience with time series models and regression based models Deep experience with production data science solutions using Python and R Proven track record with analyzing very large data sets Work experience with various database technologies such as Snowflake, AWS, and Spark Preferably experience with search engine marketing and keyword research What We Have to Offer Competitive PTO + Company Holidays Untracked sick time Health, Dental, Vision and k w/match Professional Development Reimbursement Commuter Benefits Virtual Social Events"
Los+Angeles,Spokeo,data+scientist,"Data Scientist, Product Development",Need YOE,True,False,https://www.indeed.com/rc/clk?jk=e2196022087a9007&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXgHpxg6aJCGVCivvdBziJ3BXEqzEHpaMck04qufWYB5sg&astse=12c9073758e688b2&assa=4099,https://indeed.com/rc/clk?jk=e2196022087a9007&fccid=8f3c0373bcfa5520&vjs=3," Spokeo is a people search engine that both enlightens and empowers our customers. With over billion records and million visitors per month, we reconnect friends, reunite families, prevent fraud, and more. We are looking for a Data Scientist, Product Development to join us in Pasadena, CA, and help us turn our vast repository of data into usable information leveraging solutions that include matching techniques, machine learning, and graph theory to resolve entities across disparate data sets. Ultimately, these entity relationships will be used to build models that will be incorporated into the Spokeo product suite. This is part of Spokeo's Data Operations Team and is not an analytics based role. Responsibilities: Profiling, processing, and evaluating large structured and unstructured data sets. Developing data driven models. Data mining using state of the art methods. Collaborating with product and engineering to understand the needs of the company and assisting with the development of innovative solutions to meet those needs. Productionalizing and maintaining algorithms primarily focused on entity resolution, linking, and scoring. Creating automated anomaly detection systems and quality assurance metrics to constantly track performance. Keeping up to date with the latest technology trends. Performing Ad hoc analysis and presenting results. Requirements: Degree in Machine Learning, Computer Science, Engineering, Physics, Statistics, Applied Math, Operations Research, or other quantitative fields. Minimum of years of working experience in analytics, data mining, data visualization, and/or predictive modeling. Proficiency in working with statistical tools (such as R, SAS), database query languages (SQL), and scripting languages ( Python required). Experience with Hadoop and NoSQL related technologies such as Map Reduce, Spark, Hive, Elastic Search, and DynamoDB. Comfortable training and communicating complex ideas to non technical audiences. Demonstrated ability to lead and execute projects from start to finish. Privacy Notice for Candidates: https://www.spokeo.com/recruiting policy Spokeo is an equal opportunity employer. Applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Spokeo fosters a business culture where ideas and decisions from all people help us grow, innovate, create the best products and be relevant in a rapidly changing world. Recruiters or staffing agencies: Spokeo is not obligated to compensate any external recruiter or search firm who presents a candidate or their resume or profile to a Spokeo employee without ) a current, fully executed agreement on file and ) being assigned to the open position (as a search) via our applicant tracking solution. This is a remote position."
Los+Angeles,Snapchat,data+scientist,Product Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=becee9c0b77b0c93&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXg942uAMK8FFs5J5yb2o9GLULY8luZ3vf8Ryj3D5QnPXg&astse=050277a3f8ea384d&assa=8301,https://indeed.com/rc/clk?jk=becee9c0b77b0c93&fccid=f368300325e8e8bc&vjs=3," Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our products empower people to express themselves, live in the moment, learn about the world, and have fun together. We’re looking for a Data Scientist to join Team Snapchat! Working closely alongside engineering, product design, product management and growth teams, you will enjoy creating inventive, data based approaches to solving difficult business and product problems. Working from our Los Angeles headquarters, you’ll work to generate business and product insights and help Snap to ship the best product in the world. What you’ll do: Partner with Product Management, Product Design and Product Engineering to apply your expertise in quantitative analysis, data mining, and statistical modeling to see beyond the numbers and understand how our users interact with our consumer products to help drive product and business decisions. Knowledge, Skills & Abilities: Ability to initiate and drive projects to completion with minimal guidance. Design and build data pipelines and key data sets to empower dashboards as well as explorative analyses. Possesses data modeling skills and understanding of user behaviors and ecosystems. Able to identify new opportunities and new product levers to help user growth and user engagements. Able to communicate product insights and experiment results to product teams and help drive data informed decisions. Build best data analytics practices to drive and influence company data culture. Minimum Qualifications: BS/BA degree in statistics, mathematics, computer science or equivalent years of experience + years of experience in quantitative analysis or a related field + years of experience in SQL or other big data querying language + years of working with a programming language, such as Python Preferred Qualifications: Strong statistical knowledge, PhD in Applied Mathematics, Statistics, Actuarial Science, or related Experience in a product focused role at a social media and/or mobile technology company A team player who can collaborate with engineers, product managers, and other cross functional teams An understanding of Snapchat with great product sense and product understanding Strong experience with causal inference techniques, experimental design and/or A/B testing Experience with analytical packages such as Sci Py or R Excellent interpersonal skills, including verbal and written communication Ability to communicate the results of analyses in a clear and effective manner to a senior audience At Snap, we believe that having a team of diverse backgrounds and voices working together will enable us to create innovative products that improve the way people live and communicate. Snap is proud to be an equal opportunity employer, and committed to providing employment opportunities regardless of race, religious creed, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sex, gender, gender identity, gender expression, pregnancy, childbirth and breastfeeding, age, sexual orientation, military or veteran status, or any other protected classification, in accordance with applicable federal, state, and local laws. EOE, including disability/vets. If you have a disability or special need that requires accommodation, please don’t be shy and contact us at accommodations ext@snap.com ."
Los+Angeles,Scorpion Internet Marketing,data+scientist,Senior Data Scientist,Need YOE,True,False,https://www.indeed.com/rc/clk?jk=053504128e0f40b4&from=vj&pos=bottom&sjdu=YmZE5d5THV8u75cuc0H6Y26AwfY51UOGmh3Z9h4OvXjkCBGj8wUn_gmsmzB9unKUIv02HSGSZoWequxOEmCHqw&astse=529b4a3a2db45f2e&assa=6957,https://indeed.com/rc/clk?jk=053504128e0f40b4&fccid=d584d727f5bcc7ff&vjs=3," About the Senior Data Scientist role: As a Senior Data Scientist at Scorpion, you’ll work with our growing data science team to develop data products for Scorpion and its clients. We’re looking for a natural collaborator who will be excited to provide innovative solutions, insights, and features to both new and existing products. Responsibilities: Develop predictive models to support sound strategic decisions for automated marketing campaigns Validate production models and analyze the performance of existing models Assess the usefulness of new data sources, transformations, and modeling techniques Collaborate with business experts and managers to scope, prioritize, and develop new products Qualifications: Quantitative Bachelor’s Degree ( Quantitative Master’s/ PhD preferred) + years designing production systems in python, leading teams or new initiatives, and modeling Experience with machine learning cloud deployment (AWS/ Azure/etc.) Expertise in Python (including extensive experience with pandas/numpy/scikit learn/xgboost/etc.) Statistics expertise (A/B Testing, experiment design, Bayesian methods, etc.) + years SQL experience (comfortable writing complex multi table queries) A sound understanding of common machine learning algorithms (RF, SVM, LR, GBDT, etc.) and model training techniques"
Los+Angeles,Scale Media,data+scientist,Data Scientist (E-Commerce/Subscription),Need YOE,True,False,https://indeed.com/rc/clk?jk=ce9dcae68fd7c357&fccid=e416ed25ffe742e5&vjs=3,https://indeed.com/rc/clk?jk=ce9dcae68fd7c357&fccid=e416ed25ffe742e5&vjs=3," Scale is a tech driven direct to consumer company that builds and deploys next generation CPG brands in the beauty, health and wellness industries. Through our proprietary e Commerce and digital marketing engine, Scale transforms consumers’ end to end online shopping experience while increasing brand loyalty and retention. Scale’s growing portfolio of five brands and + products helps hundreds of thousands of people live healthier lives. Together we have a lifetime of experience in health, nutrition, entertainment, advertising, creative, media buying, strategy, performance optimization, and leadership. We have achieved success that has resulted in thousands of lives changed and millions of dollars in revenue. We are searching for a Data Scientist/ Sr. Marketing Data Analyst to join our growing Business Analytics team. Use your data and analytical skills to help us analyze our results and develop marketing strategies upon our current subscription and retention offerings. We are looking for someone with a natural ability to use data to better understand customer behavior, and utilize his/her findings to improve business results using machine learning, predictive analysis, churn and retention data. You will have the opportunity to expand your skills and knowledge by collaborating with our awesome internal and external teams. Responsibilities: Conduct in depth evaluation and analysis of subscription programs to help derive insights and recommendations Build predictive models to support key initiatives such as predictive churn, price elasticity, predictive LTV, etc Use data mining and statistics to find patterns within data and assist in turning into actionable insights Use Machine Learning tools to analyze and make data driven recommendations and decisions based on our customers journey and purchasing behavior Determine the immediate and long term effects on ROAS, ROI and cash flow with corresponding drops/increases in different KP Is Develop and manage dashboards using our online BI tool, by incorporating complex data sets from different data sources, such as our database, redshift clusters and other API’s Analyze and optimize current retention efforts to reduce churn rates, provide key insights and derive new retention plans and offerings across different products and brands. Education Requirements: Bachelor’s degree in Computer Science, Math, Physics or similar technical field of study Experience Requirements: + years of experience in data science/ data analytics from a subscription based company or related areas Preferred min. years experience in a related field such as e Commerce, Digital Marketing or CPG Understanding of machine learning algorithms, processes, tools, and platforms Excellent SQL skills. Preferred past experience with ETL tools and redshift / aws Strong experience with Python / Num Py / Pandas and R Experience with state of the art methods for data analysis Previously experience in a Data Visualization tools development (data modeling as well as dashboard design) such as Sisense, Tableau and Qlik. Ability to work cross functionally with non engineer team members Why You Should Join Scale: At Scale you’ll be joining our existing team of skilled and passionate professionals. We’re always trying to push the envelope with how we can use technology to drive business processes. We collect and process large amounts of data to inform business decisions on a daily basis. We are constantly optimizing and improving the user experience we provide our customers. If this sounds like a challenge you are up for, we would love to hear from you! What We Offer: Competitive Salary Commensurate with Years of Experience Medical, dental, vision and life insurance Gym Membership Office Snacks Yoga, meditation and dance breaks Casual Dress Company Outings Paid time off Please Note That We Do Not Offer Sponsorship Powered by JazzHR e Ggw Td s c"
